transaction_id,transaction_date,customer_id,store_id,product_id,quantity,unit_price,total_amount,promotion,payment_method
T00002457,2023-04-20 14:58:38,C000379,S0006,P00117,1,11.66,11.66,False,card
T00002458,2023-09-05 08:20:53,C000216,S0008,P00138,5,1.2,6.0,False,mobile
T00002459,2023-01-10 19:43:26,C000112,S0004,P00139,5,3.5,17.5,False,card
T00002460,2023-03-19 22:18:37,C000255,S0012,P00155,1,2.79,2.79,False,card
T00002461,2023-11-21 19:29:42,C000055,S0014,P00142,1,6.8,6.8,True,cash
T00002462,2023-02-06 02:14:07,C000188,S0016,P00097,1,6.66,6.66,True,insurance
T00002463,2023-05-31 23:13:13,C000381,S0020,P00152,1,2.45,2.45,False,card
T00002464,2023-03-17 08:13:20,C000051,S0012,P00032,2,12.95,25.9,True,insurance
T00002465,2023-02-08 02:13:46,C000360,S0009,P00012,2,10.29,20.58,False,insurance
T00002466,2023-06-03 21:00:16,C000059,S0007,P00127,2,30.56,61.12,False,insurance
T00002467,2023-07-09 19:19:04,C000348,S0018,P00190,1,7.25,7.25,False,insurance
T00002468,2023-03-06 02:44:39,C000327,S0001,P00159,1,6.07,6.07,False,card
T00002469,2023-01-29 07:36:31,C000055,S0007,P00087,1,30.25,30.25,False,cash
T00002470,2023-02-19 00:40:10,C000073,S0002,P00063,1,10.67,10.67,False,card
T00002471,2023-08-26 03:53:27,C000451,S0005,P00140,1,12.4,12.4,False,mobile
T00002472,2023-11-10 03:25:22,C000118,S0009,P00059,1,4.75,4.75,False,mobile
T00002473,2023-03-07 15:01:24,C000084,S0014,P00193,1,28.7,28.7,True,insurance
T00002474,2023-04-27 14:59:24,C000067,S0020,P00132,1,7.96,7.96,False,cash
T00002475,2023-05-06 03:34:20,C000022,S0010,P00107,1,0.59,0.59,False,cash
T00002476,2023-05-12 07:35:16,C000310,S0016,P00101,1,6.44,6.44,True,insurance
T00002477,2023-03-30 22:12:32,C000472,S0001,P00113,1,5.3,5.3,False,cash
T00002478,2023-01-21 02:50:32,C000199,S0008,P00035,2,5.56,11.12,False,cash
T00002479,2023-07-11 03:45:37,C000345,S0017,P00083,1,19.77,19.77,False,mobile
T00002480,2023-05-11 01:58:52,C000233,S0018,P00177,1,12.28,12.28,False,mobile
T00002481,2023-05-05 13:57:50,C000256,S0019,P00043,1,15.55,15.55,False,cash
T00002482,2023-04-07 09:21:20,C000266,S0020,P00032,1,13.22,13.22,False,insurance
T00002483,2023-12-05 06:42:37,C000224,S0010,P00183,3,7.56,22.68,False,mobile
T00002484,2023-08-11 05:11:51,C000307,S0003,P00137,3,7.9,23.7,False,mobile
T00002485,2023-06-02 09:41:30,C000455,S0015,P00174,5,5.76,28.8,False,cash
T00002486,2023-03-16 18:17:22,C000365,S0007,P00057,1,15.86,15.86,False,mobile
T00002487,2023-10-19 14:36:57,C000265,S0019,P00031,1,2.42,2.42,False,mobile
T00002488,2023-11-20 08:45:39,C000214,S0001,P00048,2,13.67,27.34,True,card
T00002489,2023-01-12 18:20:13,C000325,S0008,P00121,1,6.1,6.1,False,mobile
T00002490,2023-12-05 09:34:04,C000453,S0011,P00003,2,5.65,11.3,False,cash
T00002491,2023-09-12 14:08:02,C000029,S0018,P00193,1,37.35,37.35,False,cash
T00002492,2023-02-06 08:07:26,C000361,S0019,P00130,1,11.88,11.88,True,mobile
T00002493,2023-10-02 03:34:39,C000043,S0012,P00155,1,3.02,3.02,False,mobile
T00002494,2023-02-09 02:16:20,C000443,S0020,P00069,4,6.09,24.36,False,mobile
T00002495,2023-01-19 12:19:43,C000263,S0002,P00169,2,42.82,85.64,True,card
T00002496,2023-02-11 23:29:30,C000131,S0001,P00023,1,45.09,45.09,False,card
T00002497,2023-06-17 09:05:34,C000283,S0018,P00059,1,4.06,4.06,False,mobile
T00002498,2023-08-14 12:33:25,C000282,S0007,P00176,1,19.78,19.78,False,mobile
T00002499,2023-05-29 06:23:24,C000452,S0001,P00100,3,12.01,36.03,False,card
T00002500,2023-02-14 09:31:15,C000407,S0008,P00066,3,6.61,19.83,False,cash
T00002501,2023-03-14 11:56:09,C000054,S0009,P00139,1,3.5,3.5,False,cash
T00002502,2023-11-07 06:24:43,C000457,S0012,P00097,4,7.65,30.6,False,card
T00002503,2023-12-17 09:28:54,C000107,S0012,P00073,3,37.44,112.32,False,insurance
T00002504,2023-10-02 13:18:58,C000060,S0010,P00137,1,7.85,7.85,False,card
T00002505,2023-02-07 15:25:24,C000176,S0017,P00028,1,10.82,10.82,False,card
T00002506,2023-10-26 09:51:01,C000290,S0002,P00148,1,7.73,7.73,False,mobile
T00002507,2023-09-09 21:12:53,C000320,S0006,P00073,1,30.43,30.43,True,cash
T00002508,2023-07-11 11:39:53,C000100,S0020,P00164,2,11.98,23.96,True,insurance
T00002509,2023-02-22 03:19:55,C000256,S0019,P00083,4,18.91,75.64,False,insurance
T00002510,2023-12-29 18:58:20,C000423,S0012,P00190,2,7.08,14.16,False,card
T00002511,2023-06-11 02:36:36,C000036,S0014,P00109,1,1.41,1.41,False,insurance
T00002512,2023-01-17 01:54:49,C000160,S0019,P00036,1,28.48,28.48,False,card
T00002513,2023-03-18 10:17:05,C000404,S0002,P00133,1,8.91,8.91,False,insurance
T00002514,2023-05-27 01:27:03,C000446,S0013,P00139,1,2.99,2.99,True,insurance
T00002515,2023-01-23 16:29:13,C000264,S0018,P00104,1,19.34,19.34,False,cash
T00002516,2023-04-28 21:54:38,C000326,S0020,P00086,4,1.63,6.52,True,insurance
T00002517,2023-06-20 11:58:27,C000267,S0003,P00007,1,10.85,10.85,False,mobile
T00002518,2023-12-12 07:22:02,C000322,S0017,P00176,1,19.7,19.7,False,mobile
T00002519,2023-02-01 10:34:19,C000414,S0006,P00144,10,16.82,168.2,False,mobile
T00002520,2023-07-29 23:27:26,C000474,S0006,P00144,1,16.0,16.0,False,insurance
T00002521,2023-11-30 08:05:22,C000469,S0003,P00109,1,1.34,1.34,False,card
T00002522,2023-10-21 10:53:04,C000078,S0002,P00042,10,17.03,170.3,False,card
T00002523,2023-12-03 16:17:21,C000163,S0009,P00164,10,13.29,132.9,False,card
T00002524,2023-03-04 00:06:02,C000285,S0001,P00111,1,6.4,6.4,False,cash
T00002525,2023-10-19 16:32:02,C000458,S0017,P00193,1,38.67,38.67,False,cash
T00002526,2023-12-23 05:20:53,C000468,S0002,P00079,4,9.78,39.12,True,cash
T00002527,2023-04-29 16:13:18,C000047,S0015,P00137,1,7.01,7.01,False,mobile
T00002528,2023-07-01 12:06:54,C000032,S0008,P00104,1,20.49,20.49,False,mobile
T00002529,2023-07-13 05:25:48,C000004,S0020,P00198,1,2.93,2.93,False,cash
T00002530,2023-06-29 16:43:09,C000409,S0020,P00159,1,4.31,4.31,True,cash
T00002531,2023-04-16 11:32:02,C000313,S0020,P00040,1,25.36,25.36,False,card
T00002532,2023-12-20 09:38:57,C000308,S0002,P00001,1,9.63,9.63,False,cash
T00002533,2023-12-15 03:57:21,C000356,S0019,P00127,1,32.91,32.91,False,cash
T00002534,2023-05-19 14:04:40,C000185,S0012,P00127,1,23.19,23.19,True,insurance
T00002535,2023-10-21 03:01:53,C000191,S0017,P00103,4,10.36,41.44,False,card
T00002536,2023-05-25 16:46:43,C000464,S0010,P00076,2,3.74,7.48,False,card
T00002537,2023-10-17 07:27:56,C000101,S0014,P00112,2,7.22,14.44,False,insurance
T00002538,2023-08-01 20:23:59,C000150,S0018,P00013,1,1.85,1.85,False,cash
T00002539,2023-06-21 03:24:08,C000151,S0004,P00092,1,11.47,11.47,False,mobile
T00002540,2023-02-16 14:40:03,C000046,S0015,P00113,1,5.46,5.46,False,mobile
T00002541,2023-08-27 06:30:21,C000173,S0002,P00083,3,17.34,52.02,False,cash
T00002542,2023-04-27 21:00:14,C000448,S0006,P00061,1,7.33,7.33,False,cash
T00002543,2023-03-20 22:28:37,C000214,S0003,P00015,1,10.65,10.65,False,mobile
T00002544,2023-03-12 07:52:04,C000143,S0018,P00130,1,17.51,17.51,False,mobile
T00002545,2023-12-24 09:40:58,C000311,S0019,P00087,3,33.53,100.59,False,mobile
T00002546,2023-02-07 14:17:04,C000208,S0011,P00126,1,7.17,7.17,False,cash
T00002547,2023-10-18 15:55:18,C000382,S0010,P00003,1,5.61,5.61,False,card
T00002548,2023-11-12 06:38:22,C000094,S0005,P00128,10,4.96,49.6,False,card
T00002549,2023-01-12 07:16:41,C000299,S0014,P00069,1,6.36,6.36,False,cash
T00002550,2023-08-03 12:23:50,C000302,S0017,P00088,1,3.67,3.67,True,card
T00002551,2023-07-30 04:12:29,C000168,S0014,P00089,1,3.24,3.24,False,cash
T00002552,2023-05-11 13:21:56,C000313,S0009,P00011,2,5.91,11.82,False,mobile
T00002553,2023-08-31 16:24:58,C000017,S0003,P00180,1,7.72,7.72,True,cash
T00002554,2023-05-29 18:08:08,C000371,S0002,P00117,2,12.57,25.14,False,mobile
T00002555,2023-06-10 01:08:45,C000380,S0008,P00074,2,3.22,6.44,False,cash
T00002556,2023-06-07 01:45:00,C000173,S0016,P00121,3,5.64,16.92,False,card
T00002557,2023-10-19 10:41:28,C000196,S0009,P00138,5,1.33,6.65,False,cash
T00002558,2023-08-19 11:11:29,C000492,S0004,P00100,10,11.42,114.2,False,insurance
T00002559,2023-05-18 23:21:16,C000376,S0015,P00121,1,5.76,5.76,False,mobile
T00002560,2023-12-04 08:15:27,C000331,S0014,P00086,1,1.84,1.84,False,cash
T00002561,2023-10-19 22:47:11,C000403,S0020,P00082,1,6.99,6.99,False,insurance
T00002562,2023-12-06 12:45:46,C000450,S0015,P00080,5,17.57,87.85,False,insurance
T00002563,2023-09-23 21:39:21,C000386,S0017,P00057,1,15.14,15.14,False,cash
T00002564,2023-05-23 12:04:26,C000069,S0013,P00159,3,6.27,18.81,False,cash
T00002565,2023-10-09 08:25:08,C000320,S0002,P00172,2,7.66,15.32,False,insurance
T00002566,2023-04-30 20:26:12,C000347,S0017,P00164,1,11.11,11.11,True,mobile
T00002567,2023-04-09 14:50:01,C000117,S0002,P00157,1,38.27,38.27,False,insurance
T00002568,2023-06-14 04:20:32,C000311,S0003,P00136,5,2.93,14.65,True,mobile
T00002569,2023-12-19 19:50:17,C000157,S0005,P00134,1,3.83,3.83,False,mobile
T00002570,2023-07-26 17:28:24,C000032,S0013,P00145,1,18.65,18.65,True,mobile
T00002571,2023-05-20 15:56:33,C000496,S0004,P00150,3,18.57,55.71,False,card
T00002572,2023-06-18 02:26:29,C000362,S0010,P00149,1,7.6,7.6,False,insurance
T00002573,2023-04-17 00:03:55,C000183,S0009,P00169,5,55.99,279.95,False,mobile
T00002574,2023-08-28 18:52:11,C000212,S0003,P00196,5,7.64,38.2,False,cash
T00002575,2023-05-08 13:18:38,C000124,S0015,P00050,1,17.34,17.34,False,mobile
T00002576,2023-07-21 19:13:48,C000230,S0012,P00149,3,6.96,20.88,False,insurance
T00002577,2023-05-15 14:43:53,C000155,S0007,P00007,3,11.58,34.74,False,card
T00002578,2023-04-27 17:46:15,C000473,S0013,P00185,2,12.14,24.28,True,card
T00002579,2023-12-20 03:58:46,C000325,S0007,P00114,4,16.54,66.16,False,cash
T00002580,2023-05-06 20:18:15,C000233,S0017,P00071,1,5.55,5.55,False,mobile
T00002581,2023-01-26 16:03:57,C000061,S0007,P00078,3,5.97,17.91,False,insurance
T00002582,2023-05-18 19:23:12,C000358,S0002,P00070,1,2.63,2.63,False,cash
T00002583,2023-07-13 16:48:36,C000176,S0002,P00001,5,6.01,30.05,True,mobile
T00002584,2023-02-04 10:46:22,C000047,S0014,P00082,2,6.39,12.78,False,cash
T00002585,2023-04-22 06:27:32,C000108,S0008,P00198,1,3.04,3.04,False,card
T00002586,2023-03-02 10:43:23,C000496,S0016,P00133,2,8.75,17.5,False,insurance
T00002587,2023-07-02 05:39:48,C000365,S0020,P00142,2,10.61,21.22,False,card
T00002588,2023-09-21 05:07:20,C000417,S0008,P00152,1,2.28,2.28,False,card
T00002589,2023-12-19 12:38:37,C000176,S0013,P00194,1,3.12,3.12,False,cash
T00002590,2023-05-22 15:08:56,C000184,S0007,P00121,3,5.57,16.71,False,insurance
T00002591,2023-11-11 05:25:39,C000040,S0020,P00189,1,7.68,7.68,False,insurance
T00002592,2023-03-20 02:12:45,C000205,S0016,P00011,2,5.6,11.2,False,cash
T00002593,2023-10-12 02:25:19,C000231,S0015,P00069,4,5.3,21.2,False,card
T00002594,2023-07-24 19:30:22,C000038,S0009,P00122,2,8.61,17.22,True,mobile
T00002595,2023-10-03 23:24:07,C000385,S0015,P00149,5,7.63,38.15,False,cash
T00002596,2023-10-03 00:23:37,C000448,S0012,P00124,4,6.64,26.56,False,card
T00002597,2023-07-13 19:19:43,C000413,S0014,P00075,2,7.91,15.82,False,cash
T00002598,2023-04-04 16:50:30,C000446,S0019,P00155,5,2.79,13.95,False,cash
T00002599,2023-07-11 12:44:42,C000108,S0004,P00055,1,1.58,1.58,True,cash
T00002600,2023-10-28 22:50:11,C000312,S0020,P00137,1,7.96,7.96,False,insurance
T00002601,2023-12-20 07:40:39,C000100,S0008,P00137,2,7.77,15.54,False,insurance
T00002602,2023-12-04 14:40:57,C000274,S0006,P00024,1,5.15,5.15,False,card
T00002603,2023-03-08 01:17:46,C000060,S0019,P00041,1,20.18,20.18,False,card
T00002604,2023-08-06 10:50:19,C000085,S0007,P00127,1,32.45,32.45,False,card
T00002605,2023-02-08 01:44:30,C000108,S0011,P00033,1,6.19,6.19,False,cash
T00002606,2023-09-01 11:55:36,C000138,S0012,P00027,1,6.66,6.66,False,insurance
T00002607,2023-12-28 05:02:42,C000247,S0020,P00088,4,4.31,17.24,False,mobile
T00002608,2023-01-20 03:18:13,C000095,S0010,P00106,1,6.49,6.49,False,insurance
T00002609,2023-08-27 23:49:07,C000408,S0018,P00156,1,2.45,2.45,False,cash
T00002610,2023-12-11 04:03:43,C000292,S0014,P00144,1,14.66,14.66,True,card
T00002611,2023-11-05 09:00:11,C000065,S0002,P00169,1,52.78,52.78,True,cash
T00002612,2023-05-23 20:44:48,C000462,S0013,P00116,2,6.1,12.2,True,cash
T00002613,2023-02-07 19:51:42,C000459,S0015,P00079,1,14.99,14.99,False,mobile
T00002614,2023-12-03 07:11:38,C000432,S0016,P00083,2,21.48,42.96,False,insurance
T00002615,2023-12-02 08:40:26,C000210,S0007,P00153,1,3.49,3.49,False,card
T00002616,2023-07-30 17:56:52,C000415,S0008,P00196,3,5.59,16.77,True,insurance
T00002617,2023-12-23 07:37:28,C000180,S0013,P00124,5,6.92,34.6,False,card
T00002618,2023-01-02 16:20:59,C000331,S0011,P00106,1,6.68,6.68,False,cash
T00002619,2023-08-13 10:42:38,C000413,S0003,P00034,5,7.94,39.7,False,insurance
T00002620,2023-01-15 00:42:10,C000422,S0016,P00022,1,6.69,6.69,False,cash
T00002621,2023-12-07 14:13:31,C000063,S0019,P00090,2,6.81,13.62,False,mobile
T00002622,2023-09-05 16:08:19,C000314,S0020,P00104,1,19.54,19.54,False,cash
T00002623,2023-11-29 11:42:47,C000449,S0006,P00175,2,9.44,18.88,False,card
T00002624,2023-07-24 19:28:04,C000039,S0003,P00138,2,0.87,1.74,True,mobile
T00002625,2023-01-31 07:23:11,C000469,S0008,P00002,3,3.58,10.74,False,card
T00002626,2023-01-10 15:47:14,C000470,S0016,P00186,2,14.8,29.6,False,card
T00002627,2023-05-03 03:34:11,C000347,S0015,P00173,1,20.01,20.01,False,card
T00002628,2023-09-28 14:51:59,C000328,S0002,P00009,1,14.71,14.71,True,insurance
T00002629,2023-02-24 23:25:06,C000223,S0013,P00190,1,6.71,6.71,False,card
T00002630,2023-11-07 04:20:30,C000414,S0007,P00091,1,2.69,2.69,False,cash
T00002631,2023-03-29 04:07:39,C000337,S0015,P00122,2,10.0,20.0,True,mobile
T00002632,2023-06-30 16:42:11,C000060,S0015,P00039,3,4.13,12.39,False,mobile
T00002633,2023-03-15 22:06:57,C000035,S0011,P00175,3,9.07,27.21,False,insurance
T00002634,2023-06-19 12:51:25,C000246,S0002,P00008,1,24.36,24.36,True,card
T00002635,2023-06-14 14:11:34,C000413,S0012,P00073,2,38.82,77.64,False,cash
T00002636,2023-01-02 23:48:47,C000001,S0008,P00141,1,3.16,3.16,False,cash
T00002637,2023-07-26 16:24:05,C000363,S0018,P00119,3,5.17,15.51,True,insurance
T00002638,2023-10-14 08:10:19,C000333,S0019,P00125,2,4.61,9.22,False,mobile
T00002639,2023-12-07 19:18:28,C000326,S0005,P00129,1,23.57,23.57,False,mobile
T00002640,2023-05-01 09:08:08,C000044,S0015,P00046,1,4.32,4.32,False,cash
T00002641,2023-11-17 12:48:05,C000310,S0005,P00017,1,35.94,35.94,False,cash
T00002642,2023-11-16 20:52:45,C000420,S0016,P00200,4,7.37,29.48,False,insurance
T00002643,2023-12-26 18:30:42,C000220,S0019,P00190,4,7.03,28.12,False,insurance
T00002644,2023-05-16 19:03:26,C000161,S0019,P00005,2,13.47,26.94,False,cash
T00002645,2023-11-06 17:23:18,C000053,S0014,P00146,1,8.44,8.44,False,insurance
T00002646,2023-07-25 16:31:14,C000086,S0001,P00175,1,7.74,7.74,True,card
T00002647,2023-01-22 05:03:10,C000120,S0019,P00148,10,7.91,79.1,False,insurance
T00002648,2023-04-09 09:42:21,C000281,S0012,P00194,2,3.33,6.66,False,mobile
T00002649,2023-09-02 15:02:28,C000133,S0001,P00100,4,9.04,36.16,True,mobile
T00002650,2023-02-28 10:53:58,C000044,S0015,P00122,4,13.54,54.16,False,card
T00002651,2023-06-08 05:49:06,C000232,S0005,P00162,1,3.11,3.11,False,cash
T00002652,2023-10-10 01:35:44,C000059,S0002,P00074,1,3.37,3.37,False,cash
T00002653,2023-02-24 12:17:57,C000315,S0008,P00111,1,5.81,5.81,False,cash
T00002654,2023-06-30 18:12:52,C000378,S0019,P00082,1,6.86,6.86,False,insurance
T00002655,2023-03-20 05:00:19,C000311,S0015,P00018,1,4.53,4.53,False,mobile
T00002656,2023-07-15 06:45:31,C000150,S0008,P00051,1,5.59,5.59,False,mobile
T00002657,2023-03-29 14:51:19,C000314,S0001,P00011,3,5.96,17.88,False,card
T00002658,2023-12-18 09:52:26,C000246,S0019,P00033,4,6.45,25.8,False,card
T00002659,2023-01-28 22:03:40,C000009,S0010,P00163,3,26.57,79.71,True,card
T00002660,2023-12-17 17:50:03,C000016,S0008,P00001,4,9.51,38.04,False,insurance
T00002661,2023-10-16 05:49:11,C000078,S0017,P00082,1,6.9,6.9,False,insurance
T00002662,2023-11-08 10:53:23,C000171,S0001,P00195,1,6.36,6.36,False,card
T00002663,2023-11-06 22:47:00,C000459,S0014,P00053,2,3.24,6.48,False,insurance
T00002664,2023-03-10 06:57:17,C000128,S0010,P00010,1,5.24,5.24,False,card
T00002665,2023-12-05 22:01:03,C000450,S0014,P00091,1,3.1,3.1,False,cash
T00002666,2023-08-05 07:33:59,C000310,S0019,P00081,2,8.44,16.88,False,cash
T00002667,2023-12-17 05:24:23,C000183,S0010,P00183,1,6.65,6.65,True,cash
T00002668,2023-11-16 15:29:46,C000357,S0015,P00047,1,4.33,4.33,False,insurance
T00002669,2023-07-30 23:28:26,C000486,S0002,P00059,1,4.31,4.31,False,cash
T00002670,2023-05-17 07:19:01,C000143,S0015,P00075,1,7.47,7.47,False,card
T00002671,2023-02-12 16:37:14,C000096,S0016,P00151,1,36.75,36.75,True,insurance
T00002672,2023-02-06 19:15:48,C000265,S0001,P00126,1,7.24,7.24,False,card
T00002673,2023-05-22 20:30:11,C000205,S0017,P00121,4,5.72,22.88,False,card
T00002674,2023-10-23 04:34:19,C000168,S0017,P00007,5,10.92,54.6,False,cash
T00002675,2023-07-03 22:41:00,C000034,S0015,P00115,4,2.3,9.2,True,card
T00002676,2023-06-25 08:41:11,C000345,S0002,P00014,1,3.6,3.6,False,cash
T00002677,2023-03-30 23:32:52,C000430,S0017,P00194,1,2.9,2.9,False,insurance
T00002678,2023-07-25 10:32:04,C000408,S0009,P00139,1,3.62,3.62,False,insurance
T00002679,2023-08-21 06:13:35,C000436,S0005,P00129,1,26.3,26.3,False,mobile
T00002680,2023-12-24 12:00:46,C000366,S0001,P00191,1,6.76,6.76,False,cash
T00002681,2023-09-23 12:11:11,C000192,S0020,P00043,1,14.2,14.2,False,cash
T00002682,2023-08-10 00:35:57,C000410,S0005,P00163,5,31.22,156.1,False,mobile
T00002683,2023-11-28 06:25:52,C000033,S0003,P00027,10,5.98,59.8,False,mobile
T00002684,2023-06-04 16:37:12,C000461,S0016,P00196,1,6.95,6.95,False,mobile
T00002685,2023-12-07 07:42:50,C000496,S0003,P00128,1,5.27,5.27,False,card
T00002686,2023-05-15 16:11:00,C000193,S0010,P00104,1,20.5,20.5,False,cash
T00002687,2023-02-16 12:16:44,C000347,S0006,P00188,1,2.18,2.18,False,mobile
T00002688,2023-06-02 00:19:20,C000467,S0006,P00111,1,6.46,6.46,False,cash
T00002689,2023-02-16 20:54:11,C000035,S0007,P00021,1,7.65,7.65,False,mobile
T00002690,2023-02-13 02:20:03,C000472,S0010,P00039,1,4.64,4.64,False,cash
T00002691,2023-11-17 18:14:18,C000343,S0012,P00170,3,25.23,75.69,False,insurance
T00002692,2023-10-17 06:56:27,C000034,S0012,P00193,3,38.28,114.84,False,mobile
T00002693,2023-03-22 12:30:21,C000436,S0019,P00118,3,6.63,19.89,False,cash
T00002694,2023-11-01 22:17:40,C000183,S0005,P00124,1,6.32,6.32,False,card
T00002695,2023-01-26 01:55:45,C000259,S0018,P00177,1,9.22,9.22,True,card
T00002696,2023-04-14 12:29:36,C000451,S0005,P00192,1,15.13,15.13,False,insurance
T00002697,2023-09-15 00:30:19,C000352,S0017,P00159,1,5.9,5.9,False,card
T00002698,2023-04-21 13:58:02,C000283,S0011,P00048,1,16.1,16.1,False,card
T00002699,2023-09-23 21:40:46,C000055,S0009,P00105,2,4.04,8.08,False,mobile
T00002700,2023-11-15 06:11:03,C000365,S0009,P00166,1,4.83,4.83,False,insurance
T00002701,2023-01-25 01:06:53,C000121,S0019,P00053,4,3.34,13.36,False,cash
T00002702,2023-01-09 17:24:18,C000264,S0020,P00076,1,3.59,3.59,False,insurance
T00002703,2023-12-09 03:51:28,C000074,S0007,P00060,3,9.1,27.3,False,cash
T00002704,2023-07-09 10:42:58,C000069,S0017,P00162,1,3.09,3.09,False,mobile
T00002705,2023-07-04 08:33:36,C000034,S0015,P00152,4,2.57,10.28,False,mobile
T00002706,2023-06-18 18:40:16,C000134,S0005,P00019,1,3.1,3.1,False,cash
T00002707,2023-06-07 20:02:24,C000484,S0020,P00192,1,14.45,14.45,False,insurance
T00002708,2023-09-09 04:56:51,C000143,S0010,P00052,2,2.71,5.42,True,card
T00002709,2023-07-31 00:39:25,C000469,S0018,P00118,3,6.66,19.98,False,cash
T00002710,2023-03-01 11:23:23,C000408,S0014,P00185,1,13.82,13.82,True,cash
T00002711,2023-08-17 02:18:54,C000434,S0006,P00196,1,7.79,7.79,False,insurance
T00002712,2023-09-01 06:32:15,C000161,S0006,P00072,1,11.01,11.01,False,card
T00002713,2023-02-11 08:25:04,C000082,S0003,P00100,2,11.35,22.7,False,cash
T00002714,2023-05-18 03:08:54,C000358,S0008,P00081,1,8.93,8.93,False,card
T00002715,2023-10-15 17:52:26,C000087,S0020,P00006,2,5.73,11.46,False,insurance
T00002716,2023-08-14 05:05:32,C000429,S0017,P00032,1,14.55,14.55,False,cash
T00002717,2023-02-19 15:19:36,C000452,S0020,P00185,1,16.95,16.95,False,cash
T00002718,2023-01-15 14:16:12,C000197,S0015,P00119,1,5.47,5.47,True,mobile
T00002719,2023-07-31 13:27:37,C000064,S0010,P00112,3,6.82,20.46,False,mobile
T00002720,2023-06-18 01:38:56,C000324,S0003,P00160,1,4.59,4.59,False,mobile
T00002721,2023-12-16 19:44:46,C000122,S0012,P00021,1,7.57,7.57,False,insurance
T00002722,2023-07-10 02:23:02,C000427,S0012,P00018,1,4.33,4.33,False,card
T00002723,2023-12-06 01:29:09,C000410,S0010,P00189,1,8.56,8.56,False,mobile
T00002724,2023-03-20 00:21:19,C000211,S0009,P00151,1,59.95,59.95,False,mobile
T00002725,2023-06-12 19:56:28,C000066,S0019,P00069,2,6.13,12.26,False,mobile
T00002726,2023-02-20 19:45:08,C000259,S0016,P00051,3,5.74,17.22,False,cash
T00002727,2023-07-29 00:27:57,C000371,S0005,P00168,1,13.7,13.7,True,insurance
T00002728,2023-03-10 14:30:41,C000029,S0020,P00077,1,6.86,6.86,False,card
T00002729,2023-06-29 04:24:37,C000430,S0018,P00133,2,8.91,17.82,False,mobile
T00002730,2023-05-06 06:24:59,C000379,S0015,P00145,4,19.15,76.6,False,card
T00002731,2023-03-09 14:32:05,C000005,S0020,P00091,1,2.79,2.79,False,card
T00002732,2023-02-05 05:44:00,C000467,S0019,P00065,1,1.73,1.73,False,cash
T00002733,2023-07-06 09:17:10,C000290,S0014,P00197,1,6.67,6.67,True,card
T00002734,2023-12-11 19:47:09,C000378,S0003,P00107,1,0.67,0.67,False,mobile
T00002735,2023-03-14 08:15:53,C000429,S0017,P00081,1,8.64,8.64,False,cash
T00002736,2023-05-28 10:01:41,C000489,S0003,P00056,3,11.12,33.36,False,mobile
T00002737,2023-03-23 18:09:49,C000184,S0010,P00027,1,5.29,5.29,True,card
T00002738,2023-10-22 11:09:31,C000051,S0001,P00147,3,7.19,21.57,False,cash
T00002739,2023-06-01 00:35:18,C000097,S0018,P00082,2,7.22,14.44,False,insurance
T00002740,2023-12-21 16:30:29,C000042,S0018,P00088,1,4.81,4.81,False,card
